mask_id,gender,age,test_date,test_time,EI,SN,TF,JP,face_img
000000055804,female,18.0,2014-11-28,425,14,18,18,16,000000035310.png
000000014436,female,24.0,2014-11-28,102,10,15,11,11,000000029485.png
000000022192,male,24.0,2014-11-28,636,5,7,20,12,000000023639.png
000000044681,female,19.0,2014-11-28,351,18,18,4,5,000000056421.png
000000037762,female,21.0,2014-11-28,486,4,18,11,16,000000056064.png
000000050367,male,24.0,2014-11-28,400,14,13,12,10,000000049426.png
000000047994,female,24.0,2014-11-28,674,12,10,6,7,000000017314.png
000000043514,male,22.0,2014-11-28,362,8,13,9,18,000000011215.png
000000041264,male,24.0,2014-11-28,59,9,14,12,11,000000022349.png
000000046609,female,18.0,2014-11-28,496,9,5,9,10,000000049877.png
000000008081,female,18.0,2014-11-28,702,8,19,12,1,000000019698.png
000000049187,female,18.0,2014-11-28,420,13,11,7,7,000000007328.png
000000014530,male,19.0,2014-11-28,566,18,15,16,19,000000031755.png
000000050394,female,17.0,2014-11-28,209,11,10,16,4,000000052662.png
000000033303,female,17.0,2014-11-28,453,13,9,13,20,000000056537.png
000000028760,female,19.0,2014-11-28,286,19,6,14,12,000000021580.png
000000000473,female,18.0,2014-11-28,327,8,18,12,13,000000007333.png
000000033977,female,19.0,2014-11-28,476,3,6,15,19,000000017921.png
000000050430,female,17.0,2014-11-28,680,11,15,5,12,000000053220.png
000000018917,female,17.0,2014-11-28,351,18,7,3,16,000000018311.png
000000032867,male,22.0,2014-11-29,516,10,20,11,17,000000024643.png
000000043685,male,19.0,2014-11-29,430,11,1,17,17,000000037396.png
000000031075,female,24.0,2014-11-29,436,11,7,10,14,000000022288.png
000000027794,female,17.0,2014-11-29,567,12,15,11,8,000000004224.png
000000036443,female,24.0,2014-11-29,300,16,11,8,7,000000014657.png
000000013795,female,20.0,2014-11-29,441,12,15,20,17,000000041430.png
000000030012,male,24.0,2014-11-29,396,13,10,11,10,000000021223.png
000000002896,male,18.0,2014-11-29,476,2,2,5,11,000000039191.png
000000022432,female,24.0,2014-11-29,287,7,16,19,21,000000004534.png
000000025958,female,19.0,2014-11-29,341,13,12,10,12,000000051184.png
000000002592,female,24.0,2014-11-29,536,12,9,7,14,000000007378.png
000000004889,female,24.0,2014-11-29,356,18,6,17,18,000000030896.png
000000052044,female,24.0,2014-11-29,287,13,20,14,20,000000001095.png
000000004961,female,17.0,2014-11-29,243,9,16,14,9,000000047130.png
000000026843,female,24.0,2014-11-29,492,9,17,10,10,000000003259.png
000000024812,female,18.0,2014-11-29,462,15,16,12,16,000000036816.png
000000032978,male,18.0,2014-11-29,540,8,14,14,12,000000056264.png
000000013609,female,19.0,2014-11-29,296,0,14,8,10,000000006942.png
000000054790,female,19.0,2014-11-29,293,15,3,6,7,000000054668.png
000000029860,female,24.0,2014-11-29,253,11,13,15,19,000000019710.png
000000013804,female,24.0,2014-11-29,406,15,24,22,19,000000056010.png
000000051338,female,24.0,2014-11-29,254,2,23,23,22,000000002477.png
000000011989,female,24.0,2014-11-30,381,11,13,6,18,000000010844.png
000000018875,female,24.0,2014-11-30,306,13,25,20,13,000000049638.png
000000040791,female,24.0,2014-11-30,362,13,10,3,8,000000038003.png
000000032896,female,18.0,2014-11-30,159,12,13,4,10,000000031305.png
000000002172,female,19.0,2014-11-30,429,5,8,17,10,000000010087.png
000000001293,female,21.0,2014-11-30,235,7,13,8,7,000000015159.png
000000044684,female,18.0,2014-11-30,553,3,21,12,12,000000009985.png
000000029323,female,19.0,2014-11-30,366,16,7,15,13,000000016443.png
000000050308,male,18.0,2014-11-30,438,2,17,17,2,000000033559.png
000000024082,female,18.0,2014-11-30,641,12,12,6,7,000000053406.png
000000032321,female,24.0,2014-11-30,699,5,5,4,9,000000002771.png
000000001303,female,18.0,2014-11-30,360,4,24,11,15,000000002455.png
000000048253,female,17.0,2014-11-30,630,8,9,13,7,000000028518.png
000000047790,female,24.0,2014-11-30,648,7,24,17,18,000000034151.png
000000019932,female,18.0,2014-11-30,461,5,11,10,16,000000055769.png
000000037316,male,24.0,2014-11-30,187,10,21,13,17,000000055666.png
000000039609,female,24.0,2014-11-30,586,2,11,9,14,000000022075.png
000000004267,male,24.0,2014-11-30,344,5,15,11,19,000000045201.png
000000037269,female,24.0,2014-11-30,21,10,13,15,8,000000012242.png
000000031734,male,18.0,2014-12-01,445,4,11,7,11,000000027338.png
000000005598,male,24.0,2014-12-01,369,11,6,20,6,000000004813.png
000000017475,male,26.0,2014-12-01,446,13,16,12,12,000000027455.png
000000001046,female,18.0,2014-12-02,247,13,8,17,11,000000041887.png
000000010871,male,24.0,2014-12-02,362,10,6,14,7,000000007700.png
000000009227,male,24.0,2014-12-03,483,17,23,8,9,000000030760.png
000000008068,male,25.0,2014-12-03,503,13,19,13,21,000000042502.png
000000042974,male,18.0,2014-12-04,421,3,8,16,10,000000021590.png
000000034283,female,18.0,2014-12-04,446,14,18,13,8,000000028060.png
000000018800,female,24.0,2014-12-04,427,7,14,4,6,000000030472.png
000000021237,female,18.0,2014-12-04,477,11,14,7,7,000000050457.png
000000047010,female,16.0,2014-12-25,385,7,18,12,21,000000028533.png
000000023165,female,18.0,2014-12-25,1085,2,7,15,16,000000040651.png
000000046006,female,18.0,2014-12-26,353,10,20,19,21,000000015319.png
000000028396,male,18.0,2014-12-27,271,4,21,15,11,000000034589.png
000000037801,male,18.0,2015-01-07,320,9,5,19,19,000000017547.png
000000034474,female,18.0,2015-01-11,328,3,19,14,5,000000037708.png
000000013164,male,24.0,2015-01-18,560,21,5,9,15,000000044593.png
000000045605,female,24.0,2015-03-16,343,18,18,15,5,000000016804.png
000000012704,female,24.0,2015-04-10,347,13,7,1,5,000000053824.png
000000033704,female,24.0,2015-04-20,194,19,9,14,19,000000025929.png
000000004859,female,24.0,2015-04-23,432,16,10,9,19,000000004201.png
000000056529,female,24.0,2015-05-10,549,10,12,14,12,000000008827.png
000000023539,female,19.0,2015-05-11,389,14,12,15,16,000000023434.png
000000005470,female,23.0,2015-06-08,306,12,18,21,12,000000002315.png
000000055825,male,18.0,2015-06-10,494,4,4,15,13,000000048323.png
000000012334,female,19.0,2015-06-16,333,18,12,9,14,000000026937.png
000000025030,female,19.0,2015-07-11,347,18,9,1,8,000000003164.png
000000020818,female,18.0,2015-10-05,354,2,22,11,5,000000033891.png
000000010564,female,17.0,2015-11-03,333,13,22,10,10,000000036237.png
000000049820,female,25.0,2015-11-03,404,8,16,12,13,000000005144.png
000000052345,female,23.0,2015-11-03,279,6,21,21,16,000000001266.png
000000028696,female,18.0,2015-11-03,406,14,12,11,18,000000044060.png
000000008636,female,18.0,2015-11-03,342,18,17,8,6,000000044965.png
000000006341,male,23.0,2015-11-03,340,3,11,14,19,000000006510.png
000000000510,female,19.0,2015-11-03,338,9,22,23,21,000000025949.png
000000043236,female,18.0,2015-11-03,616,4,21,8,21,000000037571.png
000000053261,male,25.0,2015-11-03,398,13,20,15,10,000000022996.png
000000026390,male,25.0,2015-11-03,387,18,20,20,18,000000046304.png
000000018139,female,17.0,2015-11-03,303,5,1,19,20,000000016075.png
000000023805,female,18.0,2015-11-03,292,4,18,21,21,000000052011.png
000000019191,female,17.0,2015-11-03,278,5,14,7,15,000000007391.png
000000032118,female,18.0,2015-11-03,321,5,22,6,3,000000002424.png
000000026837,male,25.0,2015-11-03,255,5,5,22,17,000000008852.png
000000001553,female,25.0,2015-11-03,356,16,17,11,20,000000010514.png
000000032733,female,25.0,2015-11-03,317,11,15,17,17,000000032176.png
000000032481,female,25.0,2015-11-03,245,11,16,16,19,000000055201.png
000000013586,female,25.0,2015-11-03,268,11,11,13,18,000000019086.png
000000018057,female,25.0,2015-11-03,254,11,17,20,19,000000024393.png
000000021328,female,18.0,2015-11-03,260,5,23,5,18,000000014939.png
000000043491,male,25.0,2015-11-03,486,0,12,24,22,000000049743.png
000000056464,female,30.0,2015-11-03,394,10,11,8,21,000000022878.png
000000051852,female,25.0,2015-11-03,249,17,20,15,13,000000015802.png
000000022790,female,25.0,2015-11-03,840,18,19,13,16,000000038499.png
000000005656,female,25.0,2015-11-03,369,10,13,5,12,000000040921.png
000000016383,male,25.0,2015-11-03,295,18,14,21,18,000000019289.png
000000055601,male,25.0,2015-11-03,248,1,13,21,17,000000039586.png
000000002478,female,25.0,2015-11-03,287,12,22,13,14,000000041782.png
000000002389,female,25.0,2015-11-03,338,10,13,7,7,000000055730.png
000000056374,female,25.0,2015-11-03,309,8,21,14,21,000000007709.png
000000002631,female,25.0,2015-11-03,384,5,8,13,17,000000016423.png
000000008361,female,25.0,2015-11-03,304,4,14,14,19,000000010024.png
000000023883,female,25.0,2015-11-03,336,4,19,8,11,000000006173.png
000000012882,female,17.0,2015-11-03,291,8,20,11,18,000000007356.png
000000001186,female,18.0,2015-11-03,570,6,10,12,9,000000049884.png
000000018368,female,25.0,2015-11-03,350,9,14,4,21,000000002448.png
000000009625,female,17.0,2015-11-03,241,4,21,14,17,000000012364.png
000000030328,male,18.0,2015-11-03,352,15,17,6,5,000000047240.png
000000054115,female,19.0,2015-11-03,236,2,12,9,11,000000010375.png
000000040906,female,25.0,2015-11-03,236,12,6,10,6,000000051790.png
000000028045,female,25.0,2015-11-03,698,4,21,4,10,000000022084.png
000000036859,female,25.0,2015-11-03,445,8,17,15,19,000000016144.png
000000022947,female,18.0,2015-11-03,365,1,3,22,17,000000044783.png
000000033654,male,25.0,2015-11-03,276,6,7,10,13,000000003631.png
000000010241,female,25.0,2015-11-03,399,8,11,16,10,000000006064.png
000000024980,male,25.0,2015-11-03,370,6,25,18,19,000000055647.png
000000028035,male,25.0,2015-11-03,434,7,9,8,19,000000024847.png
000000031129,male,18.0,2015-11-03,354,8,11,6,9,000000022721.png
000000050349,female,23.0,2015-11-03,292,20,11,6,18,000000049330.png
000000043283,male,25.0,2015-11-03,256,11,4,18,16,000000037650.png
000000053148,female,25.0,2015-11-03,311,20,6,4,15,000000054163.png
000000014473,female,19.0,2015-11-03,371,7,22,12,13,000000020979.png
000000046926,male,18.0,2015-11-03,301,7,7,14,12,000000034574.png
000000042375,male,25.0,2015-11-03,698,8,21,14,18,000000021783.png
000000039374,female,25.0,2015-11-03,427,5,15,9,17,000000032746.png
000000010021,female,25.0,2015-11-03,519,5,11,5,5,000000019867.png
000000051891,female,25.0,2015-11-03,360,6,14,4,6,000000051336.png
000000014017,male,25.0,2015-11-03,268,13,19,12,11,000000005051.png
000000052828,female,25.0,2015-11-03,405,18,17,11,7,000000043591.png
000000015148,male,25.0,2015-11-03,407,10,13,16,16,000000025031.png
000000020338,female,25.0,2015-11-03,360,2,17,5,15,000000002472.png
000000015130,female,18.0,2015-11-03,263,5,4,2,8,000000039985.png
000000026410,female,23.0,2015-11-03,385,14,16,20,19,000000055034.png
000000053028,female,25.0,2015-11-03,361,1,10,9,14,000000034838.png
000000035235,female,18.0,2015-11-03,569,19,14,12,15,000000046187.png
000000053881,male,25.0,2015-11-03,489,14,24,13,12,000000013601.png
000000044047,male,25.0,2015-11-03,357,3,3,14,18,000000043910.png
000000038589,male,18.0,2015-11-03,508,13,15,17,4,000000039046.png
000000023056,female,25.0,2015-11-03,337,6,19,8,19,000000011207.png
000000006380,female,20.0,2015-11-03,407,8,13,1,2,000000018260.png
000000037145,female,18.0,2015-11-03,390,5,14,10,11,000000006912.png
000000043276,male,25.0,2015-11-03,330,5,19,5,8,000000002867.png
000000026307,male,18.0,2015-11-03,373,15,18,10,19,000000034823.png
000000043927,female,18.0,2015-11-03,327,0,14,12,11,000000006556.png
000000016740,female,19.0,2015-11-03,285,4,14,24,18,000000056066.png
000000000888,female,17.0,2015-11-03,416,1,4,21,15,000000044663.png
000000006672,female,18.0,2015-11-03,547,17,7,6,14,000000046084.png
000000050700,female,17.0,2015-11-03,260,5,17,8,20,000000041661.png
000000047364,female,22.0,2015-11-03,223,2,9,4,13,000000018201.png
000000031087,female,25.0,2015-11-03,417,13,22,13,21,000000006669.png
000000025047,female,17.0,2015-11-04,451,16,10,18,12,000000005805.png
000000012606,female,18.0,2015-11-04,348,13,16,12,16,000000001258.png
000000019925,female,21.0,2015-11-04,886,13,19,8,14,000000029139.png
000000051722,male,25.0,2015-11-04,366,16,18,14,17,000000044996.png
000000006805,male,25.0,2015-11-04,704,12,14,9,20,000000024423.png
000000016048,female,25.0,2015-11-04,121,10,14,13,10,000000036957.png
000000016820,female,25.0,2015-11-04,277,13,13,10,20,000000014009.png
000000018262,female,18.0,2015-11-04,328,11,1,10,14,000000056400.png
000000053064,male,18.0,2015-11-04,409,4,14,9,16,000000004760.png
000000001126,female,25.0,2015-11-04,377,15,18,20,14,000000033364.png
000000016688,female,25.0,2015-11-04,491,8,11,22,14,000000048085.png
000000004768,female,25.0,2015-11-04,296,6,24,16,18,000000019530.png
000000016752,female,17.0,2015-11-04,291,4,17,16,12,000000018076.png
000000055342,female,25.0,2015-11-04,609,8,14,17,7,000000037494.png
000000022500,female,18.0,2015-11-04,379,14,13,4,12,000000033482.png
000000041709,female,25.0,2015-11-04,469,12,22,20,12,000000025186.png
000000027773,female,25.0,2015-11-04,135,15,18,12,13,000000005027.png
000000048975,female,18.0,2015-11-04,291,20,12,6,19,000000054830.png
000000009028,male,18.0,2015-11-04,519,7,15,18,9,000000034827.png
000000021771,male,18.0,2015-11-04,341,12,10,12,8,000000042775.png
000000039179,female,20.0,2015-11-04,249,19,10,11,7,000000015415.png
000000015926,female,19.0,2015-11-04,260,4,13,2,18,000000016154.png
000000003767,female,18.0,2015-11-04,359,5,9,13,15,000000035378.png
000000031284,female,18.0,2015-11-04,337,16,12,22,18,000000011854.png
000000026771,female,25.0,2015-11-04,47,13,16,8,14,000000016210.png
000000011815,female,19.0,2015-11-04,305,4,11,7,3,000000045903.png
000000052954,male,18.0,2015-11-04,451,17,12,18,8,000000053534.png
000000054685,female,25.0,2015-11-04,361,13,20,15,20,000000006417.png
000000032833,female,18.0,2015-11-04,485,2,14,16,22,000000056534.png
000000005221,male,18.0,2015-11-04,301,13,8,20,20,000000055748.png
000000011444,female,18.0,2015-11-04,713,10,14,13,15,000000026855.png
000000050538,female,17.0,2015-11-04,325,1,18,20,6,000000055569.png
000000031713,female,19.0,2015-11-04,321,18,8,9,12,000000031138.png
000000006693,female,18.0,2015-11-04,623,12,8,7,10,000000052339.png
000000018040,female,18.0,2015-11-04,288,6,19,16,20,000000047731.png
000000013911,female,18.0,2015-11-04,562,3,14,15,15,000000008237.png
000000011908,male,25.0,2015-11-04,410,18,18,13,14,000000008676.png
000000021045,female,18.0,2015-11-04,317,9,15,14,18,000000030832.png
000000037629,female,25.0,2015-11-04,472,6,9,4,14,000000046943.png
000000041373,female,26.0,2015-11-04,467,10,14,5,17,000000042440.png
000000002128,male,19.0,2015-11-04,296,7,8,15,17,000000002594.png
000000009981,female,18.0,2015-11-04,431,9,23,15,21,000000020118.png
000000044664,female,25.0,2015-11-04,443,15,12,17,20,000000032913.png
000000034780,female,18.0,2015-11-04,189,17,8,8,15,000000004741.png
000000029026,female,18.0,2015-11-04,328,13,10,9,12,000000014276.png
000000007697,female,25.0,2015-11-04,490,0,17,7,13,000000022753.png
000000009529,female,25.0,2015-11-04,266,1,16,19,11,000000045993.png
000000004321,female,17.0,2015-11-04,454,10,17,11,17,000000016849.png
000000025708,female,25.0,2015-11-04,424,12,21,13,7,000000010275.png
000000044787,female,25.0,2015-11-04,210,14,21,20,19,000000012632.png
000000053633,female,18.0,2015-11-04,216,12,14,13,11,000000023436.png
000000048212,female,18.0,2015-11-04,396,5,22,7,12,000000033223.png
000000014178,female,18.0,2015-11-04,371,15,14,10,18,000000043697.png
000000029642,female,25.0,2015-11-04,724,8,19,6,20,000000024247.png
000000030434,female,25.0,2015-11-04,652,19,11,16,7,000000035457.png
000000035862,female,18.0,2015-11-04,295,21,6,18,4,000000010477.png
000000015301,male,18.0,2015-11-04,264,6,19,17,15,000000007501.png
000000043298,female,19.0,2015-11-04,469,3,10,8,8,000000042166.png
000000029923,female,17.0,2015-11-04,342,11,12,17,15,000000007280.png
000000004900,female,18.0,2015-11-04,341,2,17,10,16,000000032657.png
000000055263,male,18.0,2015-11-04,511,6,18,17,7,000000022915.png
000000047185,female,18.0,2015-11-04,303,15,5,3,9,000000044046.png
000000023816,female,17.0,2015-11-04,266,7,7,4,11,000000036004.png
000000026485,male,25.0,2015-11-04,335,15,21,19,15,000000026786.png
000000022558,female,18.0,2015-11-04,426,3,12,8,17,000000042488.png
000000008983,female,16.0,2015-11-04,180,12,9,15,18,000000052935.png
000000035792,female,18.0,2015-11-04,197,6,10,23,15,000000035048.png
000000042363,male,25.0,2015-11-04,298,3,20,4,12,000000045576.png
000000026873,female,18.0,2015-11-04,375,4,25,20,19,000000010106.png
000000020358,female,17.0,2015-11-05,373,19,19,13,17,000000016475.png
000000001469,female,16.0,2015-11-05,312,6,20,18,20,000000040219.png
000000045244,female,19.0,2015-11-05,575,10,13,16,9,000000017961.png
000000004175,female,25.0,2015-11-05,292,13,14,16,18,000000050560.png
000000051986,female,25.0,2015-11-05,231,8,17,5,14,000000000201.png
000000020010,female,17.0,2015-11-05,218,9,6,3,6,000000006770.png
000000009637,female,25.0,2015-11-05,302,16,5,5,10,000000024759.png
000000001150,male,25.0,2015-11-05,356,9,6,16,10,000000009891.png
000000003377,female,17.0,2015-11-05,239,11,17,16,21,000000050093.png
000000023203,female,18.0,2015-11-05,235,10,26,6,12,000000014838.png
000000048298,female,17.0,2015-11-05,314,6,23,23,21,000000019278.png
000000014787,female,17.0,2015-11-05,426,10,15,8,19,000000000497.png
000000043071,female,25.0,2015-11-05,284,7,16,12,13,000000018929.png
000000015947,female,25.0,2015-11-05,343,17,11,15,20,000000041000.png
000000042414,female,25.0,2015-11-05,437,18,10,16,18,000000042365.png
000000034182,female,25.0,2015-11-05,374,18,20,11,19,000000001209.png
000000014399,male,25.0,2015-11-05,298,13,15,10,7,000000052319.png
000000046874,female,17.0,2015-11-05,298,16,14,5,15,000000033647.png
000000036096,female,25.0,2015-11-05,376,13,17,13,11,000000037215.png
000000044850,male,25.0,2015-11-05,175,11,13,19,15,000000028730.png
000000018998,male,28.0,2015-11-05,342,8,13,19,17,000000036557.png
000000022419,female,25.0,2015-11-05,366,18,11,13,13,000000046644.png
000000005223,female,25.0,2015-11-05,346,7,15,13,17,000000054416.png
000000053169,female,22.0,2015-11-05,341,8,10,17,15,000000004093.png
000000029567,female,18.0,2015-11-05,459,17,11,8,11,000000055585.png
000000006083,female,25.0,2015-11-05,389,19,20,17,16,000000005993.png
000000021256,female,18.0,2015-11-05,333,10,14,6,19,000000009931.png
000000050313,female,18.0,2015-11-05,189,14,8,9,16,000000039030.png
000000038696,female,18.0,2015-11-05,295,17,13,18,20,000000031573.png
000000026954,male,25.0,2015-11-05,234,13,9,16,4,000000047157.png
000000029909,female,18.0,2015-11-05,250,10,17,18,17,000000019977.png
000000026385,female,18.0,2015-11-05,630,8,9,13,16,000000017599.png
000000030610,female,18.0,2015-11-05,199,13,9,5,8,000000013275.png
000000051559,male,20.0,2015-11-05,280,6,19,16,17,000000056527.png
000000008754,female,18.0,2015-11-05,321,13,6,19,14,000000056100.png
000000037450,female,18.0,2015-11-05,455,8,10,20,17,000000025420.png
000000020068,female,18.0,2015-11-05,308,1,6,16,5,000000003096.png
000000013956,male,20.0,2015-11-05,418,8,20,17,18,000000048352.png
000000051086,female,18.0,2015-11-05,271,13,10,3,8,000000048778.png
000000053976,female,17.0,2015-11-05,327,15,8,11,4,000000006227.png
000000028977,female,22.0,2015-11-05,446,2,20,12,13,000000008820.png
000000038047,female,18.0,2015-11-05,618,4,19,10,15,000000056048.png
000000002153,female,25.0,2015-11-05,375,6,18,12,18,000000056106.png
000000018904,female,18.0,2015-11-05,494,14,9,8,15,000000027485.png
000000046313,female,19.0,2015-11-05,393,12,20,14,16,000000054046.png
000000051284,male,17.0,2015-11-05,263,4,9,17,12,000000046661.png
000000001731,male,18.0,2015-11-05,263,8,10,16,12,000000035609.png
000000009623,female,25.0,2015-11-05,232,7,18,16,19,000000024793.png
000000053494,female,17.0,2015-11-05,362,11,20,2,19,000000042803.png
000000027037,female,17.0,2015-11-05,317,19,0,14,1,000000001341.png
000000005208,female,18.0,2015-11-05,329,14,20,17,21,000000034031.png
000000010625,male,25.0,2015-11-05,58,9,14,14,11,000000051445.png
000000000409,female,25.0,2015-11-05,426,6,22,13,14,000000010441.png
000000016524,female,19.0,2015-11-05,399,3,11,6,8,000000056721.png
000000006208,male,19.0,2015-11-05,280,17,12,15,7,000000008971.png
000000003047,female,25.0,2015-11-05,402,3,20,14,21,000000021000.png
000000018937,male,25.0,2015-11-05,376,5,20,20,12,000000006156.png
000000024754,female,19.0,2015-11-05,231,20,21,19,19,000000003014.png
000000016153,female,25.0,2015-11-05,370,15,13,10,17,000000028587.png
000000009540,male,25.0,2015-11-05,319,9,18,13,13,000000053918.png
000000033027,female,19.0,2015-11-05,410,8,16,12,15,000000025535.png
000000030096,female,25.0,2015-11-05,361,15,16,7,17,000000035808.png
000000016482,female,25.0,2015-11-05,267,4,17,19,18,000000032349.png
000000010287,female,18.0,2015-11-05,188,0,16,22,19,000000040421.png
000000042144,male,25.0,2015-11-05,426,8,16,18,14,000000009337.png
000000008522,female,25.0,2015-11-05,35,10,15,9,9,000000002653.png
000000043342,female,25.0,2015-11-05,348,19,17,7,20,000000032017.png
000000027821,male,25.0,2015-11-05,637,15,12,3,2,000000033967.png
000000015582,female,25.0,2015-11-05,475,7,12,17,10,000000051789.png
000000045013,female,18.0,2015-11-05,817,2,21,9,16,000000047511.png
000000029673,female,25.0,2015-11-06,250,19,19,9,14,000000005409.png
000000040583,male,25.0,2015-11-06,296,10,14,17,20,000000010349.png
000000047794,male,25.0,2015-11-06,336,18,8,16,13,000000022350.png
000000014940,female,18.0,2015-11-06,354,15,19,19,9,000000035175.png
000000022223,male,25.0,2015-11-06,349,8,23,14,19,000000046948.png
000000008614,male,25.0,2015-11-06,407,3,17,6,6,000000049735.png
000000035003,male,25.0,2015-11-06,207,17,16,18,12,000000005863.png
000000031300,female,22.0,2015-11-06,329,21,15,10,15,000000014621.png
000000000742,male,25.0,2015-11-06,191,11,13,13,10,000000017864.png
000000029014,male,25.0,2015-11-06,327,15,12,22,22,000000041547.png
000000029439,female,25.0,2015-11-06,844,11,18,12,18,000000055642.png
000000016648,male,25.0,2015-11-06,169,13,14,10,13,000000002890.png
000000002990,female,25.0,2015-11-06,493,18,7,8,10,000000056387.png
000000005299,female,18.0,2015-11-06,416,16,21,11,14,000000021028.png
000000006358,female,18.0,2015-11-06,279,1,22,12,10,000000023314.png
000000032519,female,25.0,2015-11-06,332,20,13,17,20,000000006343.png
000000039903,female,25.0,2015-11-06,592,17,11,16,20,000000042162.png
000000047943,female,25.0,2015-11-06,324,11,10,14,20,000000004972.png
000000031786,male,25.0,2015-11-06,473,11,21,11,13,000000002247.png
000000005030,female,18.0,2015-11-06,251,13,20,16,22,000000009984.png
000000036746,male,22.0,2015-11-06,48,11,17,13,12,000000035653.png
000000010830,female,20.0,2015-11-06,438,10,21,7,16,000000024345.png
000000030962,female,25.0,2015-11-06,536,8,9,13,5,000000056697.png
000000040285,female,19.0,2015-11-06,560,3,16,16,19,000000042969.png
000000045134,female,18.0,2015-11-06,430,10,14,17,14,000000048253.png
000000035136,female,19.0,2015-11-06,337,17,17,16,4,000000041404.png
000000005573,female,18.0,2015-11-06,302,17,11,15,15,000000050105.png
000000037581,female,20.0,2015-11-06,947,15,16,11,7,000000007386.png
000000013399,male,17.0,2015-11-06,556,8,9,12,1,000000046150.png
000000010029,female,18.0,2015-11-06,408,3,10,14,11,000000035954.png
000000016451,female,17.0,2015-11-06,405,14,16,6,11,000000056405.png
000000007071,female,18.0,2015-11-06,373,20,5,10,9,000000024610.png
000000036092,female,17.0,2015-11-06,611,9,16,21,9,000000021144.png
000000040901,female,25.0,2015-11-06,297,7,24,19,16,000000005970.png
000000023124,female,25.0,2015-11-06,330,10,16,7,16,000000022122.png
000000054888,female,25.0,2015-11-06,351,2,11,3,3,000000041560.png
000000002420,female,25.0,2015-11-06,430,14,12,13,12,000000013970.png
000000003865,female,17.0,2015-11-06,301,7,25,20,21,000000018116.png
000000043048,male,18.0,2015-11-06,223,16,8,6,8,000000025916.png
000000019235,male,25.0,2015-11-06,385,7,17,6,5,000000040863.png
000000046331,male,23.0,2015-11-07,260,15,16,14,19,000000022617.png
000000021360,male,25.0,2015-11-07,398,15,10,11,11,000000033993.png
000000004354,female,18.0,2015-11-07,34,16,16,11,13,000000021773.png
000000033170,female,18.0,2015-11-07,307,13,20,10,20,000000053759.png
000000000051,female,18.0,2015-11-07,258,9,16,19,13,000000035076.png
000000035438,female,25.0,2015-11-07,376,8,12,17,16,000000004888.png
000000017100,female,25.0,2015-11-07,297,6,7,10,5,000000031202.png
000000024584,female,15.0,2015-11-07,358,12,10,8,13,000000012130.png
000000034886,female,19.0,2015-11-07,317,3,1,14,19,000000036634.png
000000040462,female,18.0,2015-11-07,373,16,6,9,7,000000017406.png
000000050762,female,17.0,2015-11-07,339,2,12,9,22,000000017938.png
000000042466,female,20.0,2015-11-07,308,10,16,18,16,000000007474.png
000000008414,male,19.0,2015-11-07,544,13,17,8,8,000000047987.png
000000032573,male,25.0,2015-11-07,343,15,21,21,20,000000005871.png
000000034805,female,17.0,2015-11-07,630,6,4,10,12,000000036591.png
000000047655,male,18.0,2015-11-07,261,5,12,20,14,000000046630.png
000000015369,female,19.0,2015-11-07,266,10,16,7,11,000000045510.png
000000018790,male,18.0,2015-11-07,379,16,3,14,5,000000024254.png
000000027273,female,17.0,2015-11-07,592,15,5,8,1,000000047239.png
000000036534,female,19.0,2015-11-07,252,10,11,3,14,000000018874.png
000000007642,female,19.0,2015-11-07,427,9,17,13,22,000000056489.png
000000004312,female,18.0,2015-11-07,519,11,18,17,17,000000025822.png
000000037477,female,19.0,2015-11-07,397,2,16,10,16,000000020255.png
000000055072,female,18.0,2015-11-07,209,8,23,19,22,000000003011.png
000000014328,male,19.0,2015-11-07,326,7,20,15,20,000000034921.png
000000021944,female,18.0,2015-11-07,408,11,18,8,10,000000045663.png
000000014587,female,25.0,2015-11-07,953,16,16,12,18,000000050034.png
000000024936,female,22.0,2015-11-07,235,8,16,19,15,000000041879.png
000000037805,female,19.0,2015-11-07,232,10,16,12,22,000000017687.png
000000050588,male,18.0,2015-11-07,282,17,4,18,7,000000019119.png
000000050154,female,17.0,2015-11-07,468,3,13,9,14,000000041637.png
000000048297,female,18.0,2015-11-07,294,12,17,14,16,000000019745.png
000000039806,female,19.0,2015-11-07,326,0,11,16,14,000000030563.png
000000052093,female,20.0,2015-11-07,381,17,18,12,12,000000005141.png
000000036748,female,17.0,2015-11-07,346,6,14,13,16,000000017981.png
000000018223,male,25.0,2015-11-07,341,2,5,17,22,000000012207.png
000000010906,female,19.0,2015-11-07,408,4,9,10,13,000000033107.png
000000021649,male,19.0,2015-11-08,293,8,15,14,18,000000006063.png
000000043510,female,17.0,2015-11-08,213,19,6,18,7,000000051729.png
000000009998,female,18.0,2015-11-08,280,6,15,8,19,000000021186.png
000000009914,male,23.0,2015-11-08,294,1,23,20,18,000000003571.png
000000042022,female,16.0,2015-11-08,342,1,0,6,2,000000054155.png
000000053600,female,25.0,2015-11-08,347,11,18,3,4,000000045412.png
000000011986,female,18.0,2015-11-08,375,4,21,16,19,000000041753.png
000000056601,female,18.0,2015-11-08,327,9,15,9,18,000000022690.png
000000028553,female,18.0,2015-11-08,362,14,15,12,21,000000018714.png
000000010214,female,18.0,2015-11-08,389,15,15,7,12,000000018949.png
000000011268,female,18.0,2015-11-08,323,15,8,5,21,000000011685.png
000000011148,female,18.0,2015-11-08,715,10,14,18,12,000000046018.png
